match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1150533,2018/19,2018-11-09,Providence Stadium,1,0.1,0.1,India,New Zealand,T Bhatia,S Mandhana,JM Watkin,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,0.2,0.2,India,New Zealand,T Bhatia,S Mandhana,JM Watkin,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,0.3,0.3,India,New Zealand,T Bhatia,S Mandhana,JM Watkin,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,0.4,0.4,India,New Zealand,T Bhatia,S Mandhana,JM Watkin,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,0.5,0.5,India,New Zealand,T Bhatia,S Mandhana,JM Watkin,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,0.6,0.6,India,New Zealand,S Mandhana,T Bhatia,JM Watkin,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,1.1,1.1,India,New Zealand,T Bhatia,S Mandhana,LMM Tahuhu,0,0,,,,,,,bowled,T Bhatia,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,1.2,1.2,India,New Zealand,JI Rodrigues,S Mandhana,LMM Tahuhu,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,1.3,1.3,India,New Zealand,JI Rodrigues,S Mandhana,LMM Tahuhu,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,1.4,1.4,India,New Zealand,JI Rodrigues,S Mandhana,LMM Tahuhu,0,2,,,,2,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,1.5,1.5,India,New Zealand,JI Rodrigues,S Mandhana,LMM Tahuhu,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,1.6,1.6,India,New Zealand,JI Rodrigues,S Mandhana,LMM Tahuhu,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,2.1,2.1,India,New Zealand,JI Rodrigues,S Mandhana,LM Kasperek,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,2.2,2.2,India,New Zealand,S Mandhana,JI Rodrigues,LM Kasperek,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,2.3,2.3,India,New Zealand,S Mandhana,JI Rodrigues,LM Kasperek,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,2.4,2.4,India,New Zealand,S Mandhana,JI Rodrigues,LM Kasperek,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,2.5,2.5,India,New Zealand,S Mandhana,JI Rodrigues,LM Kasperek,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,2.6,2.6,India,New Zealand,S Mandhana,JI Rodrigues,LM Kasperek,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,3.1,3.1,India,New Zealand,JI Rodrigues,S Mandhana,LMM Tahuhu,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,3.2,3.2,India,New Zealand,JI Rodrigues,S Mandhana,LMM Tahuhu,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,3.3,3.3,India,New Zealand,JI Rodrigues,S Mandhana,LMM Tahuhu,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,3.4,3.4,India,New Zealand,JI Rodrigues,S Mandhana,LMM Tahuhu,0,1,,,,1,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,3.5,3.5,India,New Zealand,S Mandhana,JI Rodrigues,LMM Tahuhu,0,0,,,,,,,caught,S Mandhana,,,HNK Jensen,,
1150533,2018/19,2018-11-09,Providence Stadium,1,3.6,3.6,India,New Zealand,D Hemalatha,JI Rodrigues,LMM Tahuhu,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,4.1,4.1,India,New Zealand,JI Rodrigues,D Hemalatha,HNK Jensen,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,4.2,4.2,India,New Zealand,D Hemalatha,JI Rodrigues,HNK Jensen,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,4.3,4.3,India,New Zealand,JI Rodrigues,D Hemalatha,HNK Jensen,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,4.4,4.4,India,New Zealand,D Hemalatha,JI Rodrigues,HNK Jensen,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,4.5,4.5,India,New Zealand,D Hemalatha,JI Rodrigues,HNK Jensen,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,4.6,4.6,India,New Zealand,D Hemalatha,JI Rodrigues,HNK Jensen,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,5.1,5.1,India,New Zealand,JI Rodrigues,D Hemalatha,LM Kasperek,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,5.2,5.2,India,New Zealand,JI Rodrigues,D Hemalatha,LM Kasperek,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,5.3,5.3,India,New Zealand,D Hemalatha,JI Rodrigues,LM Kasperek,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,5.4,5.4,India,New Zealand,D Hemalatha,JI Rodrigues,LM Kasperek,0,0,,,,,,,caught,D Hemalatha,,,LMM Tahuhu,,
1150533,2018/19,2018-11-09,Providence Stadium,1,5.5,5.5,India,New Zealand,H Kaur,JI Rodrigues,LM Kasperek,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,5.6,5.6,India,New Zealand,H Kaur,JI Rodrigues,LM Kasperek,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,6.1,6.1,India,New Zealand,H Kaur,JI Rodrigues,AC Kerr,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,6.2,6.2,India,New Zealand,H Kaur,JI Rodrigues,AC Kerr,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,6.3,6.3,India,New Zealand,H Kaur,JI Rodrigues,AC Kerr,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,6.4,6.4,India,New Zealand,H Kaur,JI Rodrigues,AC Kerr,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,6.5,6.5,India,New Zealand,JI Rodrigues,H Kaur,AC Kerr,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,6.6,6.6,India,New Zealand,JI Rodrigues,H Kaur,AC Kerr,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,7.1,7.1,India,New Zealand,JI Rodrigues,H Kaur,SFM Devine,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,7.2,7.2,India,New Zealand,JI Rodrigues,H Kaur,SFM Devine,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,7.3,7.3,India,New Zealand,H Kaur,JI Rodrigues,SFM Devine,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,7.4,7.4,India,New Zealand,JI Rodrigues,H Kaur,SFM Devine,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,7.5,7.5,India,New Zealand,H Kaur,JI Rodrigues,SFM Devine,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,7.6,7.6,India,New Zealand,H Kaur,JI Rodrigues,SFM Devine,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,8.1,8.1,India,New Zealand,JI Rodrigues,H Kaur,AC Kerr,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,8.2,8.2,India,New Zealand,JI Rodrigues,H Kaur,AC Kerr,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,8.3,8.3,India,New Zealand,H Kaur,JI Rodrigues,AC Kerr,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,8.4,8.4,India,New Zealand,JI Rodrigues,H Kaur,AC Kerr,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,8.5,8.5,India,New Zealand,H Kaur,JI Rodrigues,AC Kerr,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,8.6,8.6,India,New Zealand,H Kaur,JI Rodrigues,AC Kerr,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,9.1,9.1,India,New Zealand,H Kaur,JI Rodrigues,JM Watkin,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,9.2,9.2,India,New Zealand,H Kaur,JI Rodrigues,JM Watkin,6,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,9.3,9.3,India,New Zealand,H Kaur,JI Rodrigues,JM Watkin,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,9.4,9.4,India,New Zealand,H Kaur,JI Rodrigues,JM Watkin,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,9.5,9.5,India,New Zealand,JI Rodrigues,H Kaur,JM Watkin,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,9.6,9.6,India,New Zealand,H Kaur,JI Rodrigues,JM Watkin,6,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,10.1,10.1,India,New Zealand,JI Rodrigues,H Kaur,LM Kasperek,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,10.2,10.2,India,New Zealand,H Kaur,JI Rodrigues,LM Kasperek,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,10.3,10.3,India,New Zealand,JI Rodrigues,H Kaur,LM Kasperek,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,10.4,10.4,India,New Zealand,JI Rodrigues,H Kaur,LM Kasperek,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,10.5,10.5,India,New Zealand,H Kaur,JI Rodrigues,LM Kasperek,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,10.6,10.6,India,New Zealand,H Kaur,JI Rodrigues,LM Kasperek,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,11.1,11.1,India,New Zealand,JI Rodrigues,H Kaur,LMM Tahuhu,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,11.2,11.2,India,New Zealand,JI Rodrigues,H Kaur,LMM Tahuhu,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,11.3,11.3,India,New Zealand,JI Rodrigues,H Kaur,LMM Tahuhu,0,1,,,,1,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,11.4,11.4,India,New Zealand,H Kaur,JI Rodrigues,LMM Tahuhu,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,11.5,11.5,India,New Zealand,H Kaur,JI Rodrigues,LMM Tahuhu,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,11.6,11.6,India,New Zealand,H Kaur,JI Rodrigues,LMM Tahuhu,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,12.1,12.1,India,New Zealand,H Kaur,JI Rodrigues,AC Kerr,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,12.2,12.2,India,New Zealand,H Kaur,JI Rodrigues,AC Kerr,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,12.3,12.3,India,New Zealand,JI Rodrigues,H Kaur,AC Kerr,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,12.4,12.4,India,New Zealand,JI Rodrigues,H Kaur,AC Kerr,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,12.5,12.5,India,New Zealand,JI Rodrigues,H Kaur,AC Kerr,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,12.6,12.6,India,New Zealand,H Kaur,JI Rodrigues,AC Kerr,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,13.1,13.1,India,New Zealand,H Kaur,JI Rodrigues,AE Satterthwaite,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,13.2,13.2,India,New Zealand,JI Rodrigues,H Kaur,AE Satterthwaite,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,13.3,13.3,India,New Zealand,H Kaur,JI Rodrigues,AE Satterthwaite,6,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,13.4,13.4,India,New Zealand,H Kaur,JI Rodrigues,AE Satterthwaite,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,13.5,13.5,India,New Zealand,H Kaur,JI Rodrigues,AE Satterthwaite,6,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,13.6,13.6,India,New Zealand,H Kaur,JI Rodrigues,AE Satterthwaite,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,14.1,14.1,India,New Zealand,JI Rodrigues,H Kaur,SFM Devine,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,14.2,14.2,India,New Zealand,H Kaur,JI Rodrigues,SFM Devine,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,14.3,14.3,India,New Zealand,H Kaur,JI Rodrigues,SFM Devine,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,14.4,14.4,India,New Zealand,JI Rodrigues,H Kaur,SFM Devine,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,14.5,14.5,India,New Zealand,JI Rodrigues,H Kaur,SFM Devine,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,14.6,14.6,India,New Zealand,H Kaur,JI Rodrigues,SFM Devine,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,15.1,15.1,India,New Zealand,H Kaur,JI Rodrigues,LM Kasperek,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,15.2,15.2,India,New Zealand,H Kaur,JI Rodrigues,LM Kasperek,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,15.3,15.3,India,New Zealand,H Kaur,JI Rodrigues,LM Kasperek,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,15.4,15.4,India,New Zealand,H Kaur,JI Rodrigues,LM Kasperek,6,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,15.5,15.5,India,New Zealand,H Kaur,JI Rodrigues,LM Kasperek,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,15.6,15.6,India,New Zealand,JI Rodrigues,H Kaur,LM Kasperek,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,16.1,16.1,India,New Zealand,JI Rodrigues,H Kaur,HNK Jensen,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,16.2,16.2,India,New Zealand,JI Rodrigues,H Kaur,HNK Jensen,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,16.3,16.3,India,New Zealand,JI Rodrigues,H Kaur,HNK Jensen,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,16.4,16.4,India,New Zealand,H Kaur,JI Rodrigues,HNK Jensen,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,16.5,16.5,India,New Zealand,H Kaur,JI Rodrigues,HNK Jensen,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,16.6,16.6,India,New Zealand,H Kaur,JI Rodrigues,HNK Jensen,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,17.1,17.1,India,New Zealand,JI Rodrigues,H Kaur,AC Kerr,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,17.2,17.2,India,New Zealand,JI Rodrigues,H Kaur,AC Kerr,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,17.3,17.3,India,New Zealand,H Kaur,JI Rodrigues,AC Kerr,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,17.4,17.4,India,New Zealand,H Kaur,JI Rodrigues,AC Kerr,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,17.5,17.5,India,New Zealand,JI Rodrigues,H Kaur,AC Kerr,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,17.6,17.6,India,New Zealand,H Kaur,JI Rodrigues,AC Kerr,6,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,18.1,18.1,India,New Zealand,JI Rodrigues,H Kaur,JM Watkin,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,18.2,18.2,India,New Zealand,JI Rodrigues,H Kaur,JM Watkin,0,0,,,,,,,stumped,JI Rodrigues,,,KJ Martin,,
1150533,2018/19,2018-11-09,Providence Stadium,1,18.3,18.3,India,New Zealand,V Krishnamurthy,H Kaur,JM Watkin,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,18.4,18.4,India,New Zealand,V Krishnamurthy,H Kaur,JM Watkin,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,18.5,18.5,India,New Zealand,H Kaur,V Krishnamurthy,JM Watkin,6,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,18.6,18.6,India,New Zealand,H Kaur,V Krishnamurthy,JM Watkin,6,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,19.1,19.1,India,New Zealand,V Krishnamurthy,H Kaur,SFM Devine,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,19.2,19.2,India,New Zealand,H Kaur,V Krishnamurthy,SFM Devine,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,19.3,19.3,India,New Zealand,H Kaur,V Krishnamurthy,SFM Devine,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,19.4,19.4,India,New Zealand,H Kaur,V Krishnamurthy,SFM Devine,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,1,19.5,19.5,India,New Zealand,H Kaur,V Krishnamurthy,SFM Devine,0,0,,,,,,,caught,H Kaur,,,KJ Martin,,
1150533,2018/19,2018-11-09,Providence Stadium,1,19.6,19.6,India,New Zealand,RP Yadav,V Krishnamurthy,SFM Devine,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,0.1,0.1,New Zealand,India,SW Bates,AM Peterson,A Reddy,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,0.2,0.2,New Zealand,India,SW Bates,AM Peterson,A Reddy,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,0.3,0.3,New Zealand,India,SW Bates,AM Peterson,A Reddy,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,0.4,0.4,New Zealand,India,SW Bates,AM Peterson,A Reddy,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,0.5,0.5,New Zealand,India,AM Peterson,SW Bates,A Reddy,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,0.6,0.6,New Zealand,India,AM Peterson,SW Bates,A Reddy,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,1.1,1.1,New Zealand,India,SW Bates,AM Peterson,RP Yadav,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,1.2,1.2,New Zealand,India,SW Bates,AM Peterson,RP Yadav,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,1.3,1.3,New Zealand,India,SW Bates,AM Peterson,RP Yadav,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,1.4,1.4,New Zealand,India,AM Peterson,SW Bates,RP Yadav,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,1.5,1.5,New Zealand,India,AM Peterson,SW Bates,RP Yadav,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,1.6,1.6,New Zealand,India,SW Bates,AM Peterson,RP Yadav,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,2.1,2.1,New Zealand,India,AM Peterson,SW Bates,DB Sharma,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,2.2,2.2,New Zealand,India,SW Bates,AM Peterson,DB Sharma,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,2.3,2.3,New Zealand,India,SW Bates,AM Peterson,DB Sharma,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,2.4,2.4,New Zealand,India,SW Bates,AM Peterson,DB Sharma,0,2,2,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,2.5,2.4,New Zealand,India,AM Peterson,SW Bates,DB Sharma,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,2.6,2.5,New Zealand,India,SW Bates,AM Peterson,DB Sharma,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,2.7,2.6,New Zealand,India,SW Bates,AM Peterson,DB Sharma,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,3.1,3.1,New Zealand,India,SW Bates,AM Peterson,RP Yadav,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,3.2,3.2,New Zealand,India,SW Bates,AM Peterson,RP Yadav,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,3.3,3.3,New Zealand,India,SW Bates,AM Peterson,RP Yadav,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,3.4,3.4,New Zealand,India,SW Bates,AM Peterson,RP Yadav,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,3.5,3.5,New Zealand,India,SW Bates,AM Peterson,RP Yadav,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,3.6,3.6,New Zealand,India,SW Bates,AM Peterson,RP Yadav,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,4.1,4.1,New Zealand,India,SW Bates,AM Peterson,DB Sharma,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,4.2,4.2,New Zealand,India,SW Bates,AM Peterson,DB Sharma,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,4.3,4.3,New Zealand,India,AM Peterson,SW Bates,DB Sharma,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,4.4,4.4,New Zealand,India,AM Peterson,SW Bates,DB Sharma,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,4.5,4.5,New Zealand,India,SW Bates,AM Peterson,DB Sharma,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,4.6,4.6,New Zealand,India,SW Bates,AM Peterson,DB Sharma,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,5.1,5.1,New Zealand,India,SW Bates,AM Peterson,A Reddy,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,5.2,5.2,New Zealand,India,SW Bates,AM Peterson,A Reddy,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,5.3,5.3,New Zealand,India,AM Peterson,SW Bates,A Reddy,2,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,5.4,5.4,New Zealand,India,AM Peterson,SW Bates,A Reddy,0,1,,,1,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,5.5,5.5,New Zealand,India,SW Bates,AM Peterson,A Reddy,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,5.6,5.6,New Zealand,India,AM Peterson,SW Bates,A Reddy,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,6.1,6.1,New Zealand,India,SW Bates,AM Peterson,D Hemalatha,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,6.2,6.2,New Zealand,India,SW Bates,AM Peterson,D Hemalatha,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,6.3,6.3,New Zealand,India,AM Peterson,SW Bates,D Hemalatha,0,0,,,,,,,caught,AM Peterson,,,T Bhatia,,
1150533,2018/19,2018-11-09,Providence Stadium,2,6.4,6.4,New Zealand,India,SFM Devine,SW Bates,D Hemalatha,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,6.5,6.5,New Zealand,India,SFM Devine,SW Bates,D Hemalatha,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,6.6,6.6,New Zealand,India,SW Bates,SFM Devine,D Hemalatha,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,7.1,7.1,New Zealand,India,SW Bates,SFM Devine,Poonam Yadav,0,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,7.2,7.2,New Zealand,India,SW Bates,SFM Devine,Poonam Yadav,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,7.3,7.3,New Zealand,India,SFM Devine,SW Bates,Poonam Yadav,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,7.4,7.4,New Zealand,India,SW Bates,SFM Devine,Poonam Yadav,4,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,7.5,7.5,New Zealand,India,SW Bates,SFM Devine,Poonam Yadav,1,0,,,,,,,,,,,,,
1150533,2018/19,2018-11-09,Providence Stadium,2,7.6,7.6,New Zealand,India,SFM Devine,SW Bates,Poonam Yadav,0,0,,,,,,,,,,,,,
